artist,title,Clean_lyric,emo,track_id,track_url,album_art,release_date
  권도운  ,너만을 느끼며 (Duet With 정연수),love love love love,Chilling,7w4i2mgXy7P3bPiJ28I7Mc,https://open.spotify.com/track/7w4i2mgXy7P3bPiJ28I7Mc?si=1807c0fe42bc4607,https://i.scdn.co/image/ab67616d0000b273ada8ae5aecdba545d6686c8f,2016-12-23
  이병준  ,파라다이스,love trot trot trot love trot trot trot love love paradise love love paradise love love paradise alright hot hot hot hot hot hot hot hot hot hot hot,Comfortable,5zVDvpc9YyxuimXnzOCHQc,https://open.spotify.com/track/5zVDvpc9YyxuimXnzOCHQc?si=c3879f804092482a,https://i.scdn.co/image/ab67616d0000b273ef61afd2e9296fe4ad72c346,2009-01-08
  패티김  ,진주 조개잡이,grain sand beach kiss star shell ocean sun shore heart shell shell get get shin cover left blue pearly little pearly little pearly,Depressed,1SFMgzOMLOdVfkBQJcsqMl,https://open.spotify.com/track/1SFMgzOMLOdVfkBQJcsqMl?si=920ca2b6237943a7,https://i.scdn.co/image/ab67616d0000b2739e24a89dfe9cc231399339ca,1991-07-23
  홍진영  ,오늘 밤에,baby baby,Chilling,6ERRRZevablK0m7rjhht8s,https://open.spotify.com/track/6ERRRZevablK0m7rjhht8s?si=a8067e9504f1455e,https://i.scdn.co/image/ab67616d0000b27385086d1c399375ed4f36a8b4,2019-03-08
"  김장훈 ,  에픽하이 (EPIK HIGH)  ",남자라서 웃어요,come,Chilling,0I9tBrNYr59yuyf9TX3fvO,https://open.spotify.com/track/0I9tBrNYr59yuyf9TX3fvO?si=e17cd39eded94ead,https://i.scdn.co/image/ab67616d0000b2739d75b5f5afe9269a0302b8b4,2022-02-14
"  임영웅 ,  영탁 ,  이찬원 ,  김호중 ,  정동원 ,  장민호 ,  김희재  ",제비처럼,top,Energetic,183vIBtMu5fQc5CxjuJgZm,https://open.spotify.com/track/183vIBtMu5fQc5CxjuJgZm?si=a5905926f0f54b15,https://i.scdn.co/image/ab67616d0000b2733c73bb818b461070085296b8,2004-05-28
  차도필  ,한세상,jump jump,Energetic,2TINdPWNDREHt1XmZcgKXc,https://open.spotify.com/track/2TINdPWNDREHt1XmZcgKXc?si=a9b30da45c8d4655,https://i.scdn.co/image/ab67616d0000b273d4e9e351704aadc30dc831bd,2017-02-27
  요요미  ,꼭꼭꼭,control control control control control control control control control control control control control control control control control get get get get get get get get get get get get get get get get get get control,Energetic,2t5VU49dqSPFASKDZIsLuB,https://open.spotify.com/track/2t5VU49dqSPFASKDZIsLuB?si=911aaeb824844ae0,https://i.scdn.co/image/ab67616d0000b2738339639bcadd3cc130a9870c,2019-04-27
  정미애  ,라밤바,bamba feel feel feel,Energetic,6Q9HHONKIwz90bZX4SRIz8,https://open.spotify.com/track/6Q9HHONKIwz90bZX4SRIz8?si=cb4343e9d3754439,https://i.scdn.co/image/ab67616d0000b2731292e15074b11a365f4e7f4c,2019-05-02
  노지훈  ,오늘 밤에,baby,Chilling,2MDDkx4W0mIolqWHgXWvqi,https://open.spotify.com/track/2MDDkx4W0mIolqWHgXWvqi?si=ddbfd931a7104e8b,https://i.scdn.co/image/ab67616d0000b273ec22380d1324b7325dde20a1,2021-11-01
  장계현  ,Time,look life world time need bridge head tender body whisper raindrop window time time word tomorrow time sadness head tender body whisper raindrop window time time keep turn spend watch burn lay hold mine blow make get find find need say lay hold mine blow make sad old let glad pillow warm close soft good enough pillow warm close soft good,Chilling,0lCjLxDt3d1t3W8IUyHHB0,https://open.spotify.com/track/0lCjLxDt3d1t3W8IUyHHB0?si=8b46ddd1f31f4687,https://i.scdn.co/image/ab67616d0000b273c6fb18697a4c1bccf10008a2,2010-11-29
  요요미  ,비타민씨 (Vitamin C),see see see,Energetic,0UiVH108ilBfdBe1mcaoZY,https://open.spotify.com/track/0UiVH108ilBfdBe1mcaoZY?si=fb54f85e8d1a48e9,https://i.scdn.co/image/ab67616d0000b27320b4f15943669ac4db71af5c,2019-11-28
  장윤정  ,One Night Only,night night night night night night night night night night night night night night night night night night night night night night night night,Chilling,7Akkn6V9Lnhqd661E8r8MX,https://open.spotify.com/track/7Akkn6V9Lnhqd661E8r8MX?si=71cd5f53362c48ce,https://i.scdn.co/image/ab67616d0000b273a992552e8a8fa1ac403f4f0a,2008-06-27
  윤수일  ,황홀한 고백,yah yah,Chilling,4nBWyIf1vrfTJr5eP8Z42r,https://open.spotify.com/track/4nBWyIf1vrfTJr5eP8Z42r?si=3c6e1d2ceb684651,https://i.scdn.co/image/ab67616d0000b273a7459c2be8d29bd4155865ba,1989-03-20
  현철  ,사랑의 이름표,이름 붙이다 가슴 확실하다 사랑 도장 찍다 세상 사랑 확실하다 붙잡다 놓치다 깨어지다 유리 같다 사랑 아프다 정주 마음 주다 사랑 주다 이제 이상 남일 없다 사랑 가슴 이름 붙이다 이름 붙이다 가슴 확실하다 사랑 도장 찍다 세상 함께 갈다 없다 확실하다 붙잡다 놓치다 후회 어리석음 쓰라리다 눈물 정주 마음 주다 사랑 주다 이제 이상 남일 없다 사랑 가슴 이름 붙이다 이름 붙이다 가슴 확실하다 사랑 도장 찍다 세상 사랑 확실하다 붙잡다 놓치다 깨어지다 유리 같다 사랑 아프다 정주 마음 주다 사랑 주다 이제 이상 남일 없다 사랑 가슴 이름 붙이다,Happy,6oHhbZ7H8Akb6YiejwDAVF,https://open.spotify.com/track/6oHhbZ7H8Akb6YiejwDAVF?si=31f16a3ff54a4e8c,https://i.scdn.co/image/ab67616d0000b273100d27fd9a4be6d51ce80904,2008-04-01
  서주경  ,똑똑똑,마음 사랑 받다 싶다 남자 멋있다 하나요 여자 예쁘다 자다 남자 모르다 약하다 내숭 뜨다 남자 똑똑하다 하나요 여자 순진하다 남자 모르다 여우 다른 여자 달라 섹시하다 매력 예쁘다 여우 그렇다 나다 당신 좋다 마음 당신 마음 들어가다 그대 마음 사랑 받다 싶다 남자 터프 하나요 여자 토라 자다 여자 남다 알다 애교 넘어오다 다른 여자 달라 솔직하다 마음 착하다 애교 그렇다 나다 당신 좋다 마음 당신 마음 들어가다 그대 마음 사랑 받다 싶다 마음 당신 마음 들어가다 그대 마음 사랑 받다 싶다 행복 기다리다 사랑 받다 싶다,Energetic,4ih91G5xBGuRvC63VXssf8,https://open.spotify.com/track/4ih91G5xBGuRvC63VXssf8?si=d0afd8756d9e4a83,https://i.scdn.co/image/ab67616d0000b2730151eda15d39f423e23eb763,2009-01-01
  조용필  ,산유화,잠자다 추억 구름 따르다 친구여 모습 어딜 가다 그립다 친구여 생각 우리 잃어버리다 찾다 친구여 만나다 조용하다 감다 슬픔 기쁨 외로움 함께 안고 내일 다짐 우리 굳다 세다 약속 어디 잠자다 추억 구름 따르다 친구여 모습 어딜 가다 그립다 친구여 생각 우리 잃어버리다 찾다 친구여 만나다 조용하다 감다 슬픔 기쁨 외로움 함께 안고 내일 다짐 우리 굳다 세다 약속 어디 잠자다 추억 구름 따르다 친구여 모습 어딜 가다 그립다 친구여,Sad,6xGtHFWnLE1hGHd4idB1Ja,https://open.spotify.com/track/6xGtHFWnLE1hGHd4idB1Ja?si=ab5b44830e1f486a,https://i.scdn.co/image/ab67616d0000b27311ac11c4ab8ce4c0af74175c,1999-12-01
